assertion_id,passage_id,filename,assertion_type,asserted_by,asserted_on,certainty,stance,voice,note,ref_mode,discursive_function,target_agent_label,agent,target_instance_label,target_event_label,target_concept_label,is_translation,translator_label,target_location_type,target_location_label
1254,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr James Chalmer,NA,NA,NA,NA,NA,NA,NA,NA
1255,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Captain John Clarkson,NA,NA,NA,NA,NA,NA,NA,NA
1256,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Rev. Mr Thomas Clarkson,NA,NA,NA,NA,NA,NA,NA,NA
1257,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr R. Clay,NA,NA,NA,NA,NA,NA,NA,NA
1258,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr William Clout,NA,NA,NA,NA,NA,NA,NA,NA
1259,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr George Clow,NA,NA,NA,NA,NA,NA,NA,NA
1260,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr John Cobb,NA,NA,NA,NA,NA,NA,NA,NA
1261,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Miss Caldwell,NA,NA,NA,NA,NA,NA,NA,NA
1262,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr Thomas Cooper,NA,NA,NA,NA,NA,NA,NA,NA
1263,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Richard Cosway Esq.,NA,NA,NA,NA,NA,NA,NA,NA
1264,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr James Coxe,NA,NA,NA,NA,NA,NA,NA,NA
1265,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr J. C.,NA,NA,NA,NA,NA,NA,NA,NA
1266,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr Croucher,NA,NA,NA,NA,NA,NA,NA,NA
1267,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr Cruickshanks,NA,NA,NA,NA,NA,NA,NA,NA
1268,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Ottobah Cugoano or John Stewart,NA,NA,NA,NA,NA,NA,NA,NA
1269,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. the Earl of Dartmouth,NA,NA,NA,NA,NA,NA,NA,NA
1270,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. the Earl of Derby,NA,NA,NA,NA,NA,NA,NA,NA
1271,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Sir William Dolben Bart.,NA,NA,NA,NA,NA,NA,NA,NA
1272,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Reverend C. E. De Coetlogon,NA,NA,NA,NA,NA,NA,NA,NA
1273,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,John Delamain Esq.,NA,NA,NA,NA,NA,NA,NA,NA
1274,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mrs Delamain,NA,NA,NA,NA,NA,NA,NA,NA
1275,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr Davis,NA,NA,NA,NA,NA,NA,NA,NA
1276,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr William Denton,NA,NA,NA,NA,NA,NA,NA,NA
1277,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr William Dickson,NA,NA,NA,NA,NA,NA,NA,NA
1278,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr Charles Dilly,NA,NA,NA,NA,NA,NA,NA,NA
1279,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Andrew Drummond Esq.,NA,NA,NA,NA,NA,NA,NA,NA
1280,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr George Durant,NA,NA,NA,NA,NA,NA,NA,NA
1281,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. the Earl of Essex,NA,NA,NA,NA,NA,NA,NA,NA
1282,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. the Countess of Effingham,NA,NA,NA,NA,NA,NA,NA,NA
1283,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Sir Gilbert Elliot Bart.,NA,NA,NA,NA,NA,NA,NA,NA
1284,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Lady Ann Erskine,A0113,NA,NA,NA,NA,NA,NA,NA
1285,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,G. Noel Edwards Esq. M P,NA,NA,NA,NA,NA,NA,NA,NA
1286,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr Durs Egg,NA,NA,NA,NA,NA,NA,NA,NA
1287,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr Ebenezer Evans,NA,NA,NA,NA,NA,NA,NA,NA
1288,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Reverend Mr John Eyre,NA,NA,NA,NA,NA,NA,NA,NA
1289,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr William Eyre,NA,NA,NA,NA,NA,NA,NA,NA
1290,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr George Fallowdown,NA,NA,NA,NA,NA,NA,NA,NA
1291,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr John Fell,NA,NA,NA,NA,NA,NA,NA,NA
1292,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,subscriber to Equiano narrative,NA,NA,F. W. Folker Esq.,NA,NA,NA,NA,NA,NA,NA,NA
1293,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Reverend Mr Fowler,NA,NA,NA,NA,NA,NA,NA,NA
1294,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr J. Frith,NA,NA,NA,NA,NA,NA,NA,NA
1295,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. the Earl of Gainsborough,NA,NA,NA,NA,NA,NA,NA,NA
1296,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. the Earl of Grosvenor,NA,NA,NA,NA,NA,NA,NA,NA
1297,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. Viscount Galway,NA,NA,NA,NA,NA,NA,NA,NA
1298,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,The Right Hon. Viscountess Galway,NA,NA,NA,NA,NA,NA,NA,NA
1299,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,subscriber to Equiano narrative,NA,NA,Gardner Esq.,NA,NA,NA,NA,NA,NA,NA,NA
1300,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mrs Garrick,NA,NA,NA,NA,NA,NA,NA,NA
1301,1596900601.00001,1596900601.00001.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber to Equiano narrative,NA,NA,Mr John Gates,NA,NA,NA,NA,NA,NA,NA,NA
1302,1596900601.00002,1596900601.00002.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator Equiano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1596900601.00002,1596900601.00002.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,list of subscribers to Equianos Interesting Narrative,NA,tabular_data,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,1596900601.00002,1596900601.00002.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,opening reflections on publishing his own memoirs and life narrative,NA,autobiographical_memoir,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,1596900601.00002,1596900601.00002.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,discussion of vanity disbelief and boredom associated with personal memoirs,NA,NA,NA,NA,NA,NA,memoir writing,NA,NA,NA,NA
1306,1596900601.00002,1596900601.00002.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,Equiano calls himself a particular favourite of heaven and acknowledges mercies of Providence,NA,NA,NA,NA,NA,NA,divine providence,NA,NA,NA,NA
1307,1596900601.00002,1596900601.00002.txt,thematic_ref,ai_annotation,12/22/2025,2,critiquing,NA,contrasts his own sufferings with the greater sufferings of most of his African countrymen likely enslaved,NA,NA,NA,NA,NA,NA,suffering of enslaved Africans,NA,NA,NA,NA
1308,1596900601.00002,1596900601.00002.txt,thematic_ref,ai_annotation,12/22/2025,2,endorsing,NA,insists he cannot measure his life as an European but as an African among his countrymen,NA,NA,NA,NA,NA,NA,African identity,NA,NA,NA,NA
1309,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Sir Philip Gibbes,A0114,NA,NA,NA,NA,NA,NA,NA
1310,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Earl of Hopetoun,NA,NA,NA,NA,NA,NA,NA,NA
1311,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Lord Hawke,NA,NA,NA,NA,NA,NA,NA,NA
1312,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Dowager Countess of Huntingdon,NA,NA,NA,NA,NA,NA,NA,NA
1313,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Sir Richard Hill,NA,NA,NA,NA,NA,NA,NA,NA
1314,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Rowland Hill,A0116,NA,NA,NA,NA,NA,NA,NA
1315,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Bishop of London,NA,NA,NA,NA,NA,NA,NA,NA
1316,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Duke of Marlborough,NA,NA,NA,NA,NA,NA,NA,NA
1317,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Duke of Montagu,NA,NA,NA,NA,NA,NA,NA,NA
1318,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Lord Mulgrave,NA,NA,NA,NA,NA,NA,NA,NA
1319,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Sir Herbert Mackworth,A0117,NA,NA,NA,NA,NA,NA,NA
1320,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Sir Charles Middleton,A0118,NA,NA,NA,NA,NA,NA,NA
1321,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Elizabeth Montagu,A0119,NA,NA,NA,NA,NA,NA,NA
1322,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Hannah More,A0120,NA,NA,NA,NA,NA,NA,NA
1323,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Duke of Northumberland,NA,NA,NA,NA,NA,NA,NA,NA
1324,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Lord Rawdon,A0121,NA,NA,NA,NA,NA,NA,NA
1325,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Lord Rivers,NA,NA,NA,NA,NA,NA,NA,NA
1326,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,James Ramsay,NA,NA,NA,NA,NA,NA,NA,NA
1327,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Duke of St Albans,NA,NA,NA,NA,NA,NA,NA,NA
1328,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Bishop of St Davids,NA,NA,NA,NA,NA,NA,NA,NA
1329,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Earl Stanhope,NA,NA,NA,NA,NA,NA,NA,NA
1330,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Earl of Scarborough,NA,NA,NA,NA,NA,NA,NA,NA
1331,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,subscriber named as William the son of Ignatius Sancho,NA,NA,Ignatius Sancho,NA,NA,NA,NA,NA,NA,NA,NA
1332,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Granville Sharp,NA,NA,NA,NA,NA,NA,NA,NA
1333,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Sidney Smith,A0122,NA,NA,NA,NA,NA,NA,NA
1334,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Colonel Simcoe,NA,NA,NA,NA,NA,NA,NA,NA
1335,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Henry Thornton,A0123,NA,NA,NA,NA,NA,NA,NA
1336,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Earl of Warwick,NA,NA,NA,NA,NA,NA,NA,NA
1337,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Bishop of Worcester,NA,NA,NA,NA,NA,NA,NA,NA
1338,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,William Windham,A0124,NA,NA,NA,NA,NA,NA,NA
1339,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Josiah Wedgwood,A0125,NA,NA,NA,NA,NA,NA,NA
1340,1596900601.00002,1596900601.00002.txt,personal_ref,ai_annotation,12/22/2025,2,neutral,NA,listed among subscribers to Equianos Interesting Narrative,NA,NA,Samuel Whitbread,A0126,NA,NA,NA,NA,NA,NA,NA
1341,1596900601.00002,1596900601.00002.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,subscriber address includes Hayes Grove Kent,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Kent
1342,1596900601.00002,1596900601.00002.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,title Duke of St Albans and Duchess of St Albans refer to this place,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,St Albans
1343,1596900601.00002,1596900601.00002.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,title Bishop of St Davids indicates this place,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,St Davids
1344,1596900601.00002,1596900601.00002.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,title Bishop of Worcester indicates this place,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Worcester
1345,1596900601.00002,1596900601.00002.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,author contrasts considering himself an European with his African countrymen,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Europe
1346,1596900601.00003,1596900601.00003.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing his motives and his country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1347,1596900601.00003,1596900601.00003.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,autobiographical and ethnographic exposition of African country and customs,NA,narrative_exposition,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,1596900601.00003,1596900601.00003.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,author declares his motive is to satisfy friends and promote the interests of humanity,NA,NA,NA,NA,NA,NA,humanitarian concern,NA,NA,NA,NA
1349,1596900601.00003,1596900601.00003.txt,thematic_ref,ai_annotation,12/22/2025,2,neutral,NA,description of that part of Africa called Guinea to which the trade for slaves is carried on,NA,NA,NA,NA,NA,NA,Atlantic slave trade,NA,NA,NA,NA
1350,1596900601.00003,1596900601.00003.txt,historical_ref,ai_annotation,12/22/2025,2,neutral,NA,geographical description of Guinea coast where the trade for slaves is carried on,NA,NA,NA,NA,Atlantic slave trade,NA,NA,NA,NA,,
1351,1596900601.00003,1596900601.00003.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,description of elders or Embrenche as judges who decide disputes and punish crimes with law of retaliation,NA,NA,NA,NA,NA,NA,African customary law,NA,NA,NA,NA
1352,1596900601.00003,1596900601.00003.txt,thematic_ref,ai_annotation,12/22/2025,2,neutral,NA,slavery described as legal punishment for crimes such as kidnapping and adultery,NA,NA,NA,NA,NA,NA,slavery as punishment,NA,NA,NA,NA
1353,1596900601.00003,1596900601.00003.txt,thematic_ref,ai_annotation,12/22/2025,2,endorsing,NA,marriage bed described as sacred and adultery often punished with slavery or death,NA,NA,NA,NA,NA,NA,marital fidelity,NA,NA,NA,NA
1354,1596900601.00003,1596900601.00003.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,detailed account of betrothal feasts marital rites and dowry among his people,NA,NA,NA,NA,NA,NA,marriage customs,NA,NA,NA,NA
1355,1596900601.00003,1596900601.00003.txt,thematic_ref,ai_annotation,12/22/2025,2,neutral,NA,wife described as sole property of husband after marriage and as property of her parents before,NA,NA,NA,NA,NA,NA,patriarchal marriage,NA,NA,NA,NA
1356,1596900601.00003,1596900601.00003.txt,intertextual_ref,ai_annotation,12/22/2025,3,endorsing,NA,footnote directs reader to Benezet Account of Guinea for further information,explicit_mention_work,NA,Anthony Benezet,NA,Account of Guinea,NA,NA,NA,NA,NA,NA
1357,1596900601.00003,1596900601.00003.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions his father as one of the elders or chiefs styled Embrenche,NA,NA,Equianos father an elder Embrenche,NA,NA,NA,NA,NA,NA,NA,NA
1358,1596900601.00003,1596900601.00003.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,refers to the king of Benin as nominal overlord of his province,NA,NA,king of Benin,NA,NA,NA,NA,NA,NA,NA,NA
1359,1596900601.00003,1596900601.00003.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,Africa mentioned as continent containing Guinea and interior regions,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Africa
1360,1596900601.00003,1596900601.00003.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,that part of Africa known by the name of Guinea where the trade for slaves is carried on,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Guinea
1361,1596900601.00003,1596900601.00003.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,Guinea said to extend along the coast from Senegal to Angola,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Senegal
1362,1596900601.00003,1596900601.00003.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,Guinea said to extend along the coast from Senegal to Angola,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Angola
1363,1596900601.00003,1596900601.00003.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes the kingdom of Benin with capital near the coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Benin
1364,1596900601.00003,1596900601.00003.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,empire of Abyssinia mentioned as inland terminus of the kingdom of Benin,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Abyssinia
